0.0296354,-0.817569,2.48499,3.03323,4.57071
0.574056,-0.81634,2.51727,3.0775,3.96971
-0.179892,-0.646021,2.42337,2.88159,8.02441
0.0302389,-0.687462,1.9232,2.90821,8.88174
0.0336314,-0.68989,1.92651,2.91199,8.12536
0.0694506,-0.756329,2.92341,2.82064,2.91491
0.199227,-0.699141,2.51388,2.92087,6.98268
0.638857,-0.695597,2.75547,3.04721,5.38035
0.640847,-0.693239,2.73758,3.05822,5.48273
-0.467273,-0.702017,2.78817,2.54308,5.35965
0.0980512,-0.697158,2.21151,3.10406,5.63898
0.084731,-0.695281,2.21888,3.08751,6.20244
0.500547,-0.825407,2.69519,3.03279,4.23097
0.314856,-0.775792,2.04109,2.60926,4.72128
0.464963,-0.883259,2.76687,2.77184,4.26134
0.550767,-1.07368,2.82118,3.01494,4.6121
0.553753,-1.06656,2.8042,3.03514,4.7258
0.114103,-0.829685,2.31332,2.74774,4.73688
-0.41326,-0.805419,2.59798,2.79514,4.03708
0.407042,-0.788739,2.54926,2.85762,5.07668
0.397949,-0.787128,2.55911,2.87215,4.9547
-0.213887,-0.767465,3.09719,2.95793,2.46637
0.0696913,-0.808846,2.53909,3.00105,3.13764
0.747448,-0.818494,2.8297,2.99993,4.00212
0.147982,-0.752463,2.05131,2.92444,5.01075
0.151665,-0.767114,2.05887,2.92847,4.70447
0.0329459,-0.881755,2.95204,2.81614,3.79518
0.0825163,-0.806272,2.20541,3.11026,6.90556
0.283122,-0.794069,2.29301,2.74957,6.52071
0.126079,-0.657304,2.13683,3.09107,8.93874
0.144064,-0.650643,2.15821,3.12185,10.1199
-0.189087,-0.646325,2.42302,2.88658,8.00657
